time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,-5.853593287518787,2.2645076883718005,26.190634986743163,0.16573657007429965,0.2072700693025542,0.0,-4.62255756201509,1.8347812455173127,5.6704400453416275,0.10649756320516182,0.0580070784704122,0.0,419.8909953817455,419.89690432392615,419.5879498416215,419.4525988788591
4.439999999999993,-6.134942949285799,2.377348539884447,26.529739717438844,0.17216837506820237,0.21076756095123184,0.0,-4.756168630640811,1.9270434802334553,5.632734119851905,0.10855854251779898,0.05885420516141206,0.0,443.0473141565503,443.11934604054886,442.5326458169449,442.71243824330196
4.499999999999992,-6.425504997615102,2.496713450787929,26.871624875386697,0.17857780818600588,0.2145675109719729,0.0,-4.929527865350005,2.0522255840639874,5.762041325884446,0.10311029609641985,0.071046577967843,0.0,494.73241962595256,495.63194252441673,495.9973569611236,495.6056851198833
4.559999999999991,-6.725730825659073,2.6230184950809257,27.21737674477203,0.18448455272059938,0.21857806500504573,0.0,-5.078428116707522,2.1583456957711427,5.762385900929038,0.08694820545569605,0.05673160698290548,0.0,459.8746470930507,458.74219039989777,459.0510914023753,457.7743583497002
4.6199999999999894,-7.034925771023245,2.7557265212667916,27.562813818322937,0.18934962136983557,0.22205747690530764,0.0,-5.228459703801878,2.2655694181964776,5.751641803388285,0.06555016313866369,0.060394546249015926,0.0,457.2526235322824,457.5466321108764,456.705407046705,455.00003521826727
4.679999999999988,-7.352920791823436,2.8946871384904638,27.906272360042017,0.19292337712085317,0.22594292779272873,0.0,-5.371831757928892,2.3666696127906333,5.696710963569763,0.04356624124137864,0.07229873452859735,0.0,442.97119337862324,443.9523515221793,444.2054017062029,442.40085338261446
4.739999999999987,-7.68010584947991,3.040158629490797,28.248469557966132,0.19514780272156873,0.23052122208618453,0.0,-5.534793989000149,2.4824169525263873,5.70913950291279,0.019106825152314693,0.0833037430755779,0.0,465.89680577608556,466.7609303679065,466.1636445888246,464.2484468489759
4.799999999999986,-8.016686946203027,3.19217831829689,28.589276421912135,0.19644980204520035,0.23537843581020912,0.0,-5.685127932590183,2.584893100740748,5.650811237141836,0.026437961665927188,0.07578527541216624,0.0,444.06478604300906,443.4527212562605,444.79697978937287,445.39713783617077
4.859999999999984,-8.36266662737716,3.350564152537004,28.92761988457126,0.1983119224577372,0.2399410738449692,0.0,-5.848032258344254,2.694620906743851,5.6267838435538104,0.03892851412323311,0.07655610078742558,0.0,456.2661961685999,456.3321408982703,455.7681534441597,456.7659235929358
4.919999999999983,-8.718253389150824,3.5153174007733488,29.26333593750678,0.20068902597697047,0.24487723831012165,0.0,-6.005417472798968,2.7972184958369986,5.5634390076451306,0.04096329476355965,0.091762617918026,0.0,443.56817404303155,444.8209797682836,444.84953816139296,445.016963649934
4.979999999999982,-9.083558779715196,3.6863649712284916,29.59580214816017,0.20286288365405003,0.2504206942281293,0.0,-6.172023284612186,2.904394041648972,5.518273357358386,0.024513842478265588,0.09361797339504903,0.0,451.3749402091874,451.5317330467956,451.86429437146694,450.5364523427753
5.0399999999999805,-9.458705184490361,3.8636240078754143,29.924400641579652,0.2041351988245408,0.2567228972048845,0.0,-6.333521575263216,3.0042164314318094,5.434744048056319,0.013595287173067612,0.12141840448892034,0.0,439.11916244920764,441.4293269328859,439.498035005896,438.5918747507798
